Instrument,ITEM,Metric,Human,Encoder,un1,un2,un3,gte,e5,GPT,N,NR,ND
CLASS,CLRSP,ACC,NA,0.4740725558516089,0.4886561954624783,0.4723502304147466,0.6265270506108204,0.47643979057591623,0.47643979057591623,NA,NA,NA,NA
CLASS,CLRSP,ACC2,NA,0.8856323017011682,0.9040139616055847,0.9170506912442395,0.9424083769633509,0.9144851657940662,0.9144851657940662,NA,NA,NA,NA
CLASS,CLRSP,CORR,NA,0.6418394355664465,0.6742204741013442,0.7383055393784208,0.7416729367218958,0.659726917784929,0.659726917784929,NA,NA,NA,NA
CLASS,CLRSP,CORp,NA,0.6115153911352508,0.6375509160132661,0.711108180381826,0.7326022073477617,0.6193736431107126,0.6193736431107126,NA,NA,NA,NA
CLASS,CLRSP,CORt,NA,0.5409507076215654,0.5721094453390061,0.6455002131498819,0.6728978044765006,0.5512566080011339,0.5512566080011339,NA,NA,NA,NA
CLASS,CLRSP,ICC,0.08945557817702983,0.10363946866928543,0.0946006776384423,0.09390877388782212,0.09134754595373983,0.0936105005644069,0.0936105005644069,NA,NA,NA,NA
CLASS,CLRSP,AdjICC,0.370857229591143,0.4095889211906096,0.3853379227642261,0.3834200904407087,0.3762415598375858,0.3825905424409261,0.3825905424409261,NA,NA,NA,NA
CLASS,CLBM,CK,NA,0.0953378740474795,0.2756291233753408,0.07951925736944025,0.03420858722461712,0.043338606416217194,0.043338606416217194,0.046848042468480476,0.07027756686071039,0.0414596214391382,0.015765272607838787
CLASS,CLBM,QWK,NA,0.5460595261372205,0.6531003054974596,0.6126306602931559,0.6064354623331238,0.5293624534017495,0.5293624534017495,0.23731654622662157,0.3321493321493323,0.1372228105644911,0.25214332069542184
CLASS,CLBM,ACC,NA,0.3652387784382048,0.49738219895287966,0.36405529953917026,0.3333333333333333,0.3350785340314135,0.3350785340314135,0.34857142857142853,0.38947368421052636,0.3,0.3586206896551724
CLASS,CLBM,ACC2,NA,0.8622668579626974,0.8900523560209425,0.8640552995391705,0.9144851657940662,0.8551483420593367,0.8551483420593367,0.8476190476190476,0.9,0.763157894736842,0.8896551724137931
CLASS,CLBM,CORR,NA,0.6261519357055422,0.7085993279171633,0.6962709419751393,0.730978497863167,0.6400899295330078,0.6400899295330078,0.29281217309054014,0.3916605870722096,0.18921304294554742,0.3023514578366211
CLASS,CLBM,CORp,NA,0.5143094182354275,0.637321035958762,0.5998382322499999,0.6342368581479225,0.5064390023980037,0.5064390023980037,0.23552694077706887,0.35105477533210094,0.14673445549440867,0.23941240995266247
CLASS,CLBM,CORt,NA,0.46402998833765496,0.5887867725564059,0.5522210793196716,0.5971807329721691,0.46490332396769185,0.46490332396769185,0.21380818279773864,0.32287353568133,0.1310160922155302,0.21926440882270956
CLASS,CLBM,ICC,0.24523839053123916,0.230544327789408,0.24706653805909512,0.23523445608117224,0.24505282031154335,0.25840562304717535,0.25840562304717535,0.24253799737667234,0.24445335244334207,0.24208665748963146,0.2458886199051348
CLASS,CLBM,AdjICC,0.6609629243479154,0.6425661087390028,0.6631671584235728,0.6485730698783659,0.660738166242837,0.6764462128439005,0.6764462128439005,0.6576736880839621,0.6600108230017352,0.6571200104458504,0.6617489900256677
CLASS,CLPRDT,CK,NA,0.11235786282856751,0.21225103983362664,0.04095840600703585,0.3129114026522031,-0.020164527282120533,-0.020164527282120533,NA,NA,NA,NA
CLASS,CLPRDT,QWK,NA,0.47467137331217724,0.5706218660389125,0.5270177503187214,0.6402592151187549,0.3922928611835897,0.3922928611835897,NA,NA,NA,NA
CLASS,CLPRDT,ACC,NA,0.39229350276696023,0.5200698080279234,0.3110599078341013,0.5863874345549736,0.21815008726003463,0.21815008726003463,NA,NA,NA,NA
CLASS,CLPRDT,ACC2,NA,0.8348022135683542,0.8429319371727747,0.8341013824884792,0.8952879581151831,0.8342059336823736,0.8342059336823736,NA,NA,NA,NA
CLASS,CLPRDT,CORR,NA,0.6158040826787449,0.6599651356456395,0.7349711502962027,0.764891703869955,0.5972232586240686,0.5972232586240686,NA,NA,NA,NA
CLASS,CLPRDT,CORp,NA,0.5069021446795564,0.5867683754441798,0.6139336471591001,0.7412375090358188,0.4945255546954396,0.4945255546954396,NA,NA,NA,NA
CLASS,CLPRDT,CORt,NA,0.45831219357985126,0.5404938301846459,0.5718303691273354,0.6936532215829054,0.46153905007664664,0.46153905007664664,NA,NA,NA,NA
CLASS,CLPRDT,ICC,0.06637299185738624,0.07285225660503516,0.07377791640202155,0.0670945889038223,0.06914857326336203,0.07896319983962276,0.07896319983962276,NA,NA,NA,NA
CLASS,CLPRDT,AdjICC,0.29900775477833014,0.32040309658347504,0.32337706724461046,0.3014419236833688,0.3082991929325226,0.3396714687171028,0.3396714687171028,NA,NA,NA,NA
CLASS,CLILF,CK,NA,0.25000894303556814,0.34997163925127606,0.236446227807851,0.5325881007358813,0.13116879949267463,0.13116879949267463,NA,NA,NA,NA
CLASS,CLILF,QWK,NA,0.5705197034307049,0.6815337333000874,0.6281019616832736,0.7320362151479379,0.5246036028215117,0.5246036028215117,NA,NA,NA,NA
CLASS,CLILF,ACC,NA,0.4570080032833982,0.5322862129144852,0.45707656612529024,0.6701570680628273,0.34904013961605584,0.34904013961605584,NA,NA,NA,NA
CLASS,CLILF,ACC2,NA,0.8871331828442436,0.9493891797556719,0.8839907192575407,0.9581151832460733,0.8359511343804537,0.8359511343804537,NA,NA,NA,NA
CLASS,CLILF,CORR,NA,0.592854479660853,0.6958105875472237,0.6714476685295584,0.7356229423657904,0.5755499122384076,0.5755499122384076,NA,NA,NA,NA
CLASS,CLILF,CORp,NA,0.5798558778636731,0.6824327302293437,0.6225071925917198,0.741107144619549,0.5556680814052569,0.5556680814052569,NA,NA,NA,NA
CLASS,CLILF,CORt,NA,0.5159194809214531,0.6187974283320581,0.5686091431565224,0.686199068944366,0.4985307515995364,0.4985307515995364,NA,NA,NA,NA
CLASS,CLILF,ICC,0.07691307801548504,0.09628032455364834,0.08101156917297826,0.08209244558463821,0.07781519643187432,0.08380448341214143,0.08380448341214143,NA,NA,NA,NA
CLASS,CLILF,AdjICC,0.33330203932593183,0.38995633489478465,0.3459426360760733,0.3492150755664562,0.33611637130565436,0.3543473974952273,0.3543473974952273,NA,NA,NA,NA
CLASS,CLCU,CK,NA,0.2656338579043819,0.3488403510932925,0.32006498781478465,0.3059621519751348,0.2863879520101405,0.2863879520101405,NA,NA,NA,NA
CLASS,CLCU,QWK,NA,0.6447142984723959,0.7034865445681108,0.6304032686336527,0.727742471936804,0.6308283426439127,0.6308283426439127,NA,NA,NA,NA
CLASS,CLCU,ACC,NA,0.46648903463824576,0.5008726003490402,0.5023041474654378,0.4851657940663177,0.5095986038394418,0.5095986038394418,NA,NA,NA,NA
CLASS,CLCU,ACC2,NA,0.9149415863906536,0.9109947643979059,0.9078341013824884,0.9389179755671903,0.931937172774869,0.931937172774869,NA,NA,NA,NA
CLASS,CLCU,CORR,NA,0.651597139044377,0.7153086346960995,0.646868670302925,0.7676795741205762,0.6474555142729899,0.6474555142729899,NA,NA,NA,NA
CLASS,CLCU,CORp,NA,0.6563349011437559,0.7161898116008882,0.6487937740508907,0.7726967062574006,0.6495228598278856,0.6495228598278856,NA,NA,NA,NA
CLASS,CLCU,CORt,NA,0.5766978195121979,0.6369135421923443,0.5771449512688653,0.6989592121434192,0.5781209138574581,0.5781209138574581,NA,NA,NA,NA
CLASS,CLCU,ICC,0.01200008725953794,0.016343245739312662,0.012816660189044617,0.010948299536469095,0.00846307582243055,0.009799331038691529,0.009799331038691529,NA,NA,NA,NA
CLASS,CLCU,AdjICC,0.06792499426576373,0.09065175490066817,0.07226874161633551,0.06228047096199323,0.048716977559936356,0.05604973661360809,0.05604973661360809,NA,NA,NA,NA
CLASS,CLAPS,CK,NA,0.24116977195197348,0.270041997002034,0.2751579708917946,0.43114488522267297,0.15969899665551854,0.15969899665551854,NA,NA,NA,NA
CLASS,CLAPS,QWK,NA,0.5785793497696251,0.6346928528445607,0.6997252090332104,0.6940963076596507,0.561500923661759,0.561500923661759,NA,NA,NA,NA
CLASS,CLAPS,ACC,NA,0.4759171961467503,0.4764397905759162,0.5,0.6160558464223386,0.41535776614310643,0.41535776614310643,NA,NA,NA,NA
CLASS,CLAPS,ACC2,NA,0.8774339003894238,0.9144851657940662,0.9147465437788019,0.949389179755672,0.8411867364746944,0.8411867364746944,NA,NA,NA,NA
CLASS,CLAPS,CORR,NA,0.5882252202337055,0.6621758515207891,0.7273526462192064,0.7002936835155935,0.5992993641948137,0.5992993641948137,NA,NA,NA,NA
CLASS,CLAPS,CORp,NA,0.5739359865775053,0.6364619991343897,0.723674549363659,0.710613023269795,0.5632756434793369,0.5632756434793369,NA,NA,NA,NA
CLASS,CLAPS,CORt,NA,0.5074489200756118,0.5735704640838566,0.662647895204047,0.6523508614138531,0.5001326019041965,0.5001326019041965,NA,NA,NA,NA
CLASS,CLAPS,ICC,0.05934242285310928,0.06047289630672999,0.06287330993646321,0.06358460312088386,0.060831972475940445,0.06533403898092378,0.06533403898092378,NA,NA,NA,NA
CLASS,CLAPS,AdjICC,0.2745825640106122,0.2785989505895513,0.28701267520080953,0.28947640659446106,0.2798674038239772,0.29547979248431516,0.29547979248431516,NA,NA,NA,NA
CLASS,CLQF,CK,NA,0.23003372685101175,0.36167676799152426,0.2970414036648778,0.4449105866360419,0.09320200285077297,0.09320200285077297,NA,NA,NA,NA
CLASS,CLQF,QWK,NA,0.6251191923817403,0.7062830763963297,0.605731198499989,0.7626386207182905,0.598887124233041,0.598887124233041,NA,NA,NA,NA
CLASS,CLQF,ACC,NA,0.3859397417503588,0.5008726003490401,0.46313364055299533,0.5671902268760908,0.24432809773123904,0.24432809773123904,NA,NA,NA,NA
CLASS,CLQF,ACC2,NA,0.844640295142447,0.893542757417103,0.868663594470046,0.9267015706806281,0.7835951134380453,0.7835951134380453,NA,NA,NA,NA
CLASS,CLQF,CORR,NA,0.6378399442048724,0.710774964612955,0.608174512734879,0.7683365189903013,0.6305906464698043,0.6305906464698043,NA,NA,NA,NA
CLASS,CLQF,CORp,NA,0.646006705380826,0.7152760309853892,0.6128777002582627,0.7740344044230226,0.6396823552980404,0.6396823552980404,NA,NA,NA,NA
CLASS,CLQF,CORt,NA,0.5546697072643332,0.6287870000697863,0.5416489583394867,0.6951711424753052,0.550508562319163,0.550508562319163,NA,NA,NA,NA
CLASS,CLQF,ICC,0.05852075518345889,0.07073054659849812,0.061737449843105585,0.05940911157499043,0.05812651498287718,0.06407304335283762,0.06407304335283762,NA,NA,NA,NA
CLASS,CLQF,AdjICC,0.27164126984820103,0.31350971282923784,0.28305059079675365,0.27482046970959856,0.27022337470476293,0.2911605480331923,0.2911605480331923,NA,NA,NA,NA
CLASS,CLINSTD,CK,NA,0.26018250333955684,0.38423414211646967,0.3192320074525141,0.1271413617912124,0.3169632469107075,0.3169632469107075,-9.396569397932247e-5,-0.007410246582343168,0.018404266443584623,-0.013190655294803195
CLASS,CLINSTD,QWK,NA,0.6112012966157113,0.719548182846991,0.6634607292706108,0.5232469131693676,0.6833938314902485,0.6833938314902485,-0.013403072899641374,-0.01588613293535817,0.0021605640209208412,-0.014144986107602031
CLASS,CLINSTD,ACC,NA,0.4478376716540269,0.5322862129144852,0.4723502304147466,0.37521815008725995,0.4904013961605582,0.4904013961605582,0.15047619047619037,0.12631578947368427,0.21164021164021155,0.10273972602739728
CLASS,CLINSTD,ACC2,NA,0.8975199836031975,0.9389179755671903,0.914746543778802,0.8795811518324607,0.9301919720767889,0.9301919720767889,0.4514285714285714,0.3894736842105264,0.5291005291005291,0.43150684931506844
CLASS,CLINSTD,CORR,NA,0.6150803419464224,0.7248297744021284,0.6792671768125693,0.6295010743862264,0.6864431860773839,0.6864431860773839,-0.0237731939217258,-0.026406262858519925,0.0033026226861785773,-0.03875658964718579
CLASS,CLINSTD,CORp,NA,0.6132862168485577,0.7313316012461273,0.6955675578079609,0.6286389617794289,0.6712184274135216,0.6712184274135216,-0.0033959402574714275,-0.005302563109962135,0.016468143736505122,-0.012725373978136804
CLASS,CLINSTD,CORt,NA,0.5373106077601292,0.656495938467624,0.6211646454657535,0.568839413198004,0.5962229103754281,0.5962229103754281,-0.0028642804796993526,-0.004877288674319666,0.01336788578600544,-0.012168969992904365
CLASS,CLINSTD,ICC,0.08399802055318939,0.08825123127124979,0.08949316507003234,0.08939916333148602,0.08389376802511665,0.09014851235672743,0.09014851235672743,0.08682736322481173,0.08683667975018955,0.08432898621528526,0.08622990422064927
CLASS,CLINSTD,AdjICC,0.35492368738164887,0.3673929754209601,0.37096488291203444,0.37069559829688525,0.35461335530702204,0.3728373926490155,0.3728373926490155,0.36325974864577,0.36328692617339015,0.355907376188936,0.36151318761233103
CLASS,CLSTENG,CK,NA,0.12260399714042185,0.24421439705823572,0.3176304992363212,0.17595503440255839,-0.010787212711143829,-0.010787212711143829,NA,NA,NA,NA
CLASS,CLSTENG,QWK,NA,0.482381250824985,0.6181832134292575,0.6709533401813407,0.6258892284527623,0.37769917303223466,0.37769917303223466,NA,NA,NA,NA
CLASS,CLSTENG,ACC,NA,0.3426931748309078,0.42408376963350786,0.5161290322580647,0.35253054101221654,0.2722513089005235,0.2722513089005235,NA,NA,NA,NA
CLASS,CLSTENG,ACC2,NA,0.8050830088132814,0.9214659685863874,0.9147465437788019,0.8848167539267018,0.6945898778359509,0.6945898778359509,NA,NA,NA,NA
CLASS,CLSTENG,CORR,NA,0.5671720153967977,0.6515671989153684,0.6938731357325669,0.7281502976740489,0.5267196394281788,0.5267196394281788,NA,NA,NA,NA
CLASS,CLSTENG,CORp,NA,0.5715777584183299,0.6728230773043608,0.6856062076985634,0.7487084268619577,0.517067804902196,0.517067804902196,NA,NA,NA,NA
CLASS,CLSTENG,CORt,NA,0.4970192181731447,0.6054506697204397,0.6250547650680732,0.6729900362335434,0.46299999618615795,0.46299999618615795,NA,NA,NA,NA
CLASS,CLSTENG,ICC,0.060184976631606345,0.0662982644681123,0.06471919880865988,0.06160553767447636,0.06516991868024267,0.06805628408390334,0.06805628408390334,NA,NA,NA,NA
CLASS,CLSTENG,AdjICC,0.2775793318004909,0.29875492249504076,0.2933789423657444,0.2825882275525864,0.2949199622849906,0.3046656457981845,0.3046656457981845,NA,NA,NA,NA
